"germplasmName","MWgroup","Institute","FullSampleName"
"F69C1bP007","GS_C1b","NRCRI","F69C1bP007:CABJYANXX:2:505028"
"F91C1bP012","GS_C1b","NRCRI","F91C1bP012:CABJYANXX:4:505212"
"F154C1bP027","GS_C1b","NRCRI","F154C1bP027:CABJYANXX:6:505433"
"F161C1bP005","GS_C1b","NRCRI","F161C1bP005:CABJYANXX:6:505506"
"F89C1bP005","GS_C1b","NRCRI","F89C1bP005:CABJYANXX:4:505175"
"F165C1bP004","GS_C1b","NRCRI","F165C1bP004:CABJYANXX:7:505541"
"F67C1bP008","GS_C1b","NRCRI","F67C1bP008:CABJYANXX:2:505011"
"F64C1bP046","GS_C1b","NRCRI","F64C1bP046:CABJYANXX:2:504967"
"F164C1bP007","GS_C1b","NRCRI","F164C1bP007:CABJYANXX:7:505535"
"F58C1bP011","GS_C1b","NRCRI","F58C1bP011:CABJYANXX:1:504848"
"F74C1bP005","GS_C1b","NRCRI","F74C1bP005:CABJYANXX:3:505059"
"F28C1bP003","GS_C1b","NRCRI","F28C1bP003:CABV7ANXX:6:504592"
"F64C1bP067","GS_C1b","NRCRI","F64C1bP067:CABJYANXX:2:504988"
"F60C1bP010","GS_C1b","NRCRI","F60C1bP010:CABJYANXX:1:504868"
"F153C1bP030","GS_C1b","NRCRI","F153C1bP030:CA7RRANXX:5:500003"
"F153C1bP002","GS_C1b","NRCRI","F153C1bP002:CA7RRANXX:5:499975"
"F134C1bP016","GS_C1b","NRCRI","F134C1bP016:CABJYANXX:5:505237"
"F61C1bP014","GS_C1b","NRCRI","F61C1bP014:CABJYANXX:1:504883"
"F162C1bP005","GS_C1b","NRCRI","F162C1bP005:CABJYANXX:7:505512"
"F5C1bP008","GS_C1b","NRCRI","F5C1bP008:CABV7ANXX:4:503800"
"F64C1bP013","GS_C1b","NRCRI","F64C1bP013:CABJYANXX:2:504934"
"F4C1bP017","GS_C1b","NRCRI","F4C1bP017:CABV7ANXX:4:503791"
"F2C1bP040","GS_C1b","NRCRI","F2C1bP040:CA7RRANXX:2:499706"
"F69C1bP003","GS_C1b","NRCRI","F69C1bP003:CABJYANXX:2:505024"
"F164C1bP004","GS_C1b","NRCRI","F164C1bP004:CABJYANXX:7:505532"
"F87C1bP009","GS_C1b","NRCRI","F87C1bP009:CABJYANXX:4:505131"
"F112C1bP004","GS_C1b","NRCRI","F112C1bP004:CA7RRANXX:3:499831"
"F124C1bP003","GS_C1b","NRCRI","F124C1bP003:CA7RRANXX:4:499904"
"F30C1bP026","GS_C1b","NRCRI","F30C1bP026:CABV7ANXX:6:504625"
"F10C1bP002","GS_C1b","NRCRI","F10C1bP002:CABV7ANXX:4:503876"
"F81C1bP003","GS_C1b","NRCRI","F81C1bP003:CABJYANXX:3:505100"
"F134C1bP011","GS_C1b","NRCRI","F134C1bP011:CABJYANXX:5:505232"
"F4C1bP006","GS_C1b","NRCRI","F4C1bP006:CA7RRANXX:2:499748"
"F153C1bP047","GS_C1b","NRCRI","F153C1bP047:CA7RRANXX:5:500021"
"F14C1bP002","GS_C1b","NRCRI","F14C1bP002:CABV7ANXX:5:503946"
"F55C1bP027","GS_C1b","NRCRI","F55C1bP027:CABV7ANXX:8:504760"
"F30C1bP027","GS_C1b","NRCRI","F30C1bP027:CABV7ANXX:6:504626"
"F87C1bP008","GS_C1b","NRCRI","F87C1bP008:CABJYANXX:4:505130"
"F30C1bP013","GS_C1b","NRCRI","F30C1bP013:CABV7ANXX:6:504612"
"F56C1bP040","GS_C1b","NRCRI","F56C1bP040:CABV7ANXX:8:504812"
"F97C1bP001","GS_C1b","NRCRI","F97C1bP001:CA7RRANXX:3:499769"
"F163C1bP004","GS_C1b","NRCRI","F163C1bP004:CABJYANXX:7:505520"
"F170C1bP002","GS_C1b","NRCRI","F170C1bP002:CABJYANXX:7:505587"
"F12C1bP015","GS_C1b","NRCRI","F12C1bP015:CABV7ANXX:5:503929"
"F154C1bP017","GS_C1b","NRCRI","F154C1bP017:CABJYANXX:6:505423"
"F66C1bP002","GS_C1b","NRCRI","F66C1bP002:CABJYANXX:2:504999"
"F150C1bP001","GS_C1b","NRCRI","F150C1bP001:CA7RRANXX:5:499946"
"F92C1bP004","GS_C1b","NRCRI","F92C1bP004:CABJYANXX:4:505216"
"F2C1bP032","GS_C1b","NRCRI","F2C1bP032:CA7RRANXX:2:499698"
"F63C1bP010","GS_C1b","NRCRI","F63C1bP010:CABJYANXX:1:504917"
"F154C1bP031","GS_C1b","NRCRI","F154C1bP031:CABJYANXX:6:505437"
"F75C1bP001","GS_C1b","NRCRI","F75C1bP001:CABJYANXX:3:505061"
"F3C1bP013","GS_C1b","NRCRI","F3C1bP013:CA7RRANXX:2:499727"
"F64C1bP041","GS_C1b","NRCRI","F64C1bP041:CABJYANXX:2:504962"
"F6C1bP009","GS_C1b","NRCRI","F6C1bP009:CABV7ANXX:4:503816"
"F151C1bP001","GS_C1b","NRCRI","F151C1bP001:CA7RRANXX:5:499951"
"F85C1bP001","GS_C1b","NRCRI","F85C1bP001:CABJYANXX:3:505114"
"F91C1bP006","GS_C1b","NRCRI","F91C1bP006:CABJYANXX:4:505206"
"F162C1bP009","GS_C1b","NRCRI","F162C1bP009:CABJYANXX:7:505516"
"F115C1bP001","GS_C1b","NRCRI","F115C1bP001:CA7RRANXX:3:499835"
"F104C1bP001","GS_C1b","NRCRI","F104C1bP001:CA7RRANXX:3:499798"
"F163C1bP011","GS_C1b","NRCRI","F163C1bP011:CABJYANXX:7:505527"
"F86C1bP003","GS_C1b","NRCRI","F86C1bP003:CABJYANXX:3:505117"
"F153C1bP009","GS_C1b","NRCRI","F153C1bP009:CA7RRANXX:5:499982"
"F27C1bP013","GS_C1b","NRCRI","F27C1bP013:CABV7ANXX:6:504589"
"F107C1bP002","GS_C1b","NRCRI","F107C1bP002:CA7RRANXX:3:499810"
"F86C1bP008","GS_C1b","NRCRI","F86C1bP008:CABJYANXX:3:505122"
"F75C1bP010","GS_C1b","NRCRI","F75C1bP010:CABJYANXX:3:505070"
"F170C1bP016","GS_C1b","NRCRI","F170C1bP016:CABJYANXX:7:505600"
"F74C1bP002","GS_C1b","NRCRI","F74C1bP002:CABJYANXX:3:505056"
"F1C1bP002","GS_C1b","NRCRI","F1C1bP002:CA7RRANXX:2:499654"
"F82C1bP001","GS_C1b","NRCRI","F82C1bP001:CABJYANXX:3:505104"
"F122C1bP008","GS_C1b","NRCRI","F122C1bP008:CA7RRANXX:4:499891"
"F93C1bP001","GS_C1b","NRCRI","F93C1bP001:CABJYANXX:4:505220"
"F116C1bP017","GS_C1b","NRCRI","F116C1bP017:CA7RRANXX:4:499852"
"F116C1bP010","GS_C1b","NRCRI","F116C1bP010:CA7RRANXX:4:499845"
"F2C1bP048","GS_C1b","NRCRI","F2C1bP048:CA7RRANXX:2:499714"
"F153C1bP007","GS_C1b","NRCRI","F153C1bP007:CA7RRANXX:5:499980"
"F154C1bP018","GS_C1b","NRCRI","F154C1bP018:CABJYANXX:6:505424"
"F64C1bP050","GS_C1b","NRCRI","F64C1bP050:CABJYANXX:2:504971"
"F16C1bP004","GS_C1b","NRCRI","F16C1bP004:CABV7ANXX:5:503951"
"F21C1bP003","GS_C1b","NRCRI","F21C1bP003:CABV7ANXX:6:504564"
"F109C1bP001","GS_C1b","NRCRI","F109C1bP001:CA7RRANXX:3:499818"
"F57C1bP002","GS_C1b","NRCRI","F57C1bP002:CABV7ANXX:8:504823"
"F6C1bP012","GS_C1b","NRCRI","F6C1bP012:CABV7ANXX:4:503819"
"F30C1bP021","GS_C1b","NRCRI","F30C1bP021:CABV7ANXX:6:504620"
"F62C1bP001","GS_C1b","NRCRI","F62C1bP001:CABJYANXX:1:504885"
"F55C1bP010","GS_C1b","NRCRI","F55C1bP010:CABV7ANXX:8:504743"
"F55C1bP025","GS_C1b","NRCRI","F55C1bP025:CABV7ANXX:8:504758"
"F7C1bP006","GS_C1b","NRCRI","F7C1bP006:CABV7ANXX:4:503833"
"F56C1bP047","GS_C1b","NRCRI","F56C1bP047:CABV7ANXX:8:504820"
"F30C1bP002","GS_C1b","NRCRI","F30C1bP002:CABV7ANXX:6:504600"
"F6C1bP013","GS_C1b","NRCRI","F6C1bP013:CABV7ANXX:4:503820"
"F159C1bP003","GS_C1b","NRCRI","F159C1bP003:CABJYANXX:6:505479"
"F159C1bP013","GS_C1b","NRCRI","F159C1bP013:CABJYANXX:6:505490"
"F55C1bP031","GS_C1b","NRCRI","F55C1bP031:CABV7ANXX:8:504764"
"F153C1bP041","GS_C1b","NRCRI","F153C1bP041:CA7RRANXX:5:500015"
"F62C1bP002","GS_C1b","NRCRI","F62C1bP002:CABJYANXX:1:504886"
"F57C1bP004","GS_C1b","NRCRI","F57C1bP004:CABV7ANXX:8:504825"
"F141C1bP011","GS_C1b","NRCRI","F141C1bP011:CABJYANXX:5:505289"
"F86C1bP004","GS_C1b","NRCRI","F86C1bP004:CABJYANXX:3:505118"
"F33C1bP003","GS_C1b","NRCRI","F33C1bP003:CABV7ANXX:7:504648"
"F98C1BP009","GS_C1b","NRCRI","F98C1BP009:CA7RRANXX:3:499781"
"F5C1bP002","GS_C1b","NRCRI","F5C1bP002:CABV7ANXX:4:503794"
"F64C1bP053","GS_C1b","NRCRI","F64C1bP053:CABJYANXX:2:504974"
"F7C1bP003","GS_C1b","NRCRI","F7C1bP003:CABV7ANXX:4:503830"
"F70C1bP001","GS_C1b","NRCRI","F70C1bP001:CABJYANXX:3:505029"
"F62C1bP018","GS_C1b","NRCRI","F62C1bP018:CABJYANXX:1:504902"
"F98C1BP006","GS_C1b","NRCRI","F98C1BP006:CA7RRANXX:3:499778"
"F137C1bP003","GS_C1b","NRCRI","F137C1bP003:CABJYANXX:5:505249"
"F2C1bP020","GS_C1b","NRCRI","F2C1bP020:CA7RRANXX:2:499686"
"F89C1bP007","GS_C1b","NRCRI","F89C1bP007:CABJYANXX:4:505177"
"F12C1bP001","GS_C1b","NRCRI","F12C1bP001:CABV7ANXX:5:503915"
"F161C1bP002","GS_C1b","NRCRI","F161C1bP002:CABJYANXX:6:505503"
"F57C1bP008","GS_C1b","NRCRI","F57C1bP008:CABV7ANXX:8:504829"
"F116C1bP013","GS_C1b","NRCRI","F116C1bP013:CA7RRANXX:4:499848"
"F3C1bP022","GS_C1b","NRCRI","F3C1bP022:CA7RRANXX:2:499736"
"F2C1bP012","GS_C1b","NRCRI","F2C1bP012:CA7RRANXX:2:499678"
"F8C1bP002","GS_C1b","NRCRI","F8C1bP002:CABV7ANXX:4:503867"
"F23C1bP003","GS_C1b","NRCRI","F23C1bP003:CABV7ANXX:6:504571"
"F58C1bP009","GS_C1b","NRCRI","F58C1bP009:CABJYANXX:1:504846"
"F91C1bP003","GS_C1b","NRCRI","F91C1bP003:CABJYANXX:4:505203"
"F153C1bP032","GS_C1b","NRCRI","F153C1bP032:CA7RRANXX:5:500006"
"F134C1bP006","GS_C1b","NRCRI","F134C1bP006:CABJYANXX:5:505227"
"F58C1bP006","GS_C1b","NRCRI","F58C1bP006:CABJYANXX:1:504843"
"F2C1bP021","GS_C1b","NRCRI","F2C1bP021:CA7RRANXX:2:499687"
"F89C1bP009","GS_C1b","NRCRI","F89C1bP009:CABJYANXX:4:505179"
"F32C1bP008","GS_C1b","NRCRI","F32C1bP008:CABV7ANXX:6:504642"
"F22C1bP002","GS_C1b","NRCRI","F22C1bP002:CABV7ANXX:6:504567"
"F87C1bP003","GS_C1b","NRCRI","F87C1bP003:CABJYANXX:4:505125"
"FI02C1bP002","GS_C1b","NRCRI","FI02C1bP002:CA7RRANXX:3:499795"
"F4C1bP009","GS_C1b","NRCRI","F4C1bP009:CABV7ANXX:4:503783"
"F64C1bP042","GS_C1b","NRCRI","F64C1bP042:CABJYANXX:2:504963"
"F159C1bP012","GS_C1b","NRCRI","F159C1bP012:CABJYANXX:6:505489"
"F88C1bP008","GS_C1b","NRCRI","F88C1bP008:CABJYANXX:4:505141"
"F159C1bP015","GS_C1b","NRCRI","F159C1bP015:CABJYANXX:6:505492"
"F170C1bP007","GS_C1b","NRCRI","F170C1bP007:CABJYANXX:7:505591"
"F170C1bP009","GS_C1b","NRCRI","F170C1bP009:CABJYANXX:7:505593"
"F55C1bP035","GS_C1b","NRCRI","F55C1bP035:CABV7ANXX:8:504768"
"F153C1bP005","GS_C1b","NRCRI","F153C1bP005:CA7RRANXX:5:499978"
"F100C1bP001","GS_C1b","NRCRI","F100C1bP001:CA7RRANXX:3:499789"
"F12C1bP010","GS_C1b","NRCRI","F12C1bP010:CABV7ANXX:5:503924"
"F23C1bP001","GS_C1b","NRCRI","F23C1bP001:CABV7ANXX:6:504569"
"F32C1bP003","GS_C1b","NRCRI","F32C1bP003:CABV7ANXX:6:504637"
"F58C1bP005","GS_C1b","NRCRI","F58C1bP005:CABJYANXX:1:504842"
"F31C1bP003","GS_C1b","NRCRI","F31C1bP003:CABV7ANXX:6:504631"
"F64C1bP021","GS_C1b","NRCRI","F64C1bP021:CABJYANXX:2:504942"
"F34C1bP001","GS_C1b","NRCRI","F34C1bP001:CABV7ANXX:7:504649"
"F70C1bP004","GS_C1b","NRCRI","F70C1bP004:CABJYANXX:3:505032"
"F75C1bP017","GS_C1b","NRCRI","F75C1bP017:CABJYANXX:3:505077"
"F3C1bP014","GS_C1b","NRCRI","F3C1bP014:CA7RRANXX:2:499728"
"F40C1bP002","GS_C1b","NRCRI","F40C1bP002:CABV7ANXX:7:504690"
"F57C1bP001","GS_C1b","NRCRI","F57C1bP001:CABV7ANXX:8:504822"
"F43C1bP002","GS_C1b","NRCRI","F43C1bP002:CABV7ANXX:7:504702"
"F170C1bP015","GS_C1b","NRCRI","F170C1bP015:CABJYANXX:7:505599"
"F116C1bP007","GS_C1b","NRCRI","F116C1bP007:CA7RRANXX:3:499842"
"F153C1bP048","GS_C1b","NRCRI","F153C1bP048:CA7RRANXX:5:500022"
"F73C1bP009","GS_C1b","NRCRI","F73C1bP009:CABJYANXX:3:505050"
"F154C1bP033","GS_C1b","NRCRI","F154C1bP033:CABJYANXX:6:505439"
"F35C1bP005","GS_C1b","NRCRI","F35C1bP005:CABV7ANXX:7:504665"
"F7C1bP035","GS_C1b","NRCRI","F7C1bP035:CABV7ANXX:4:503862"
"F79C1bP005","GS_C1b","NRCRI","F79C1bP005:CABJYANXX:3:505096"
"F98C1BP003","GS_C1b","NRCRI","F98C1BP003:CA7RRANXX:3:499775"
"F137C1bP001","GS_C1b","NRCRI","F137C1bP001:CABJYANXX:5:505247"
"F170C1bP013","GS_C1b","NRCRI","F170C1bP013:CABJYANXX:7:505597"
"F165C1bP002","GS_C1b","NRCRI","F165C1bP002:CABJYANXX:7:505539"
"F4C1bP008","GS_C1b","NRCRI","F4C1bP008:CABV7ANXX:4:503782"
"F62C1bP017","GS_C1b","NRCRI","F62C1bP017:CABJYANXX:1:504901"
"F7C1bP036","GS_C1b","NRCRI","F7C1bP036:CABV7ANXX:4:503863"
"F27C1bP010","GS_C1b","NRCRI","F27C1bP010:CABV7ANXX:6:504586"
"F32C1bP011","GS_C1b","NRCRI","F32C1bP011:CABV7ANXX:7:504645"
"F89C1bP021","GS_C1b","NRCRI","F89C1bP021:CABJYANXX:4:505191"
"F8C1bP001","GS_C1b","NRCRI","F8C1bP001:CABV7ANXX:4:503866"
"F89C1bP004","GS_C1b","NRCRI","F89C1bP004:CABJYANXX:4:505174"
"F12C1bP003","GS_C1b","NRCRI","F12C1bP003:CABV7ANXX:5:503917"
"F153C1bP019","GS_C1b","NRCRI","F153C1bP019:CA7RRANXX:5:499992"
"F103C1bP002","GS_C1b","NRCRI","F103C1bP002:CA7RRANXX:3:499825"
"F153C1bP044","GS_C1b","NRCRI","F153C1bP044:CA7RRANXX:5:500018"
"F30C1bP020","GS_C1b","NRCRI","F30C1bP020:CABV7ANXX:6:504619"
"F154C1bP030","GS_C1b","NRCRI","F154C1bP030:CABJYANXX:6:505436"
"F153C1bP012","GS_C1b","NRCRI","F153C1bP012:CA7RRANXX:5:499985"
"F128C1bP002","GS_C1b","NRCRI","F128C1bP002:CA7RRANXX:4:499921"
"F35C1bP003","GS_C1b","NRCRI","F35C1bP003:CABV7ANXX:7:504663"
"F139C1bP005","GS_C1b","NRCRI","F139C1bP005:CABJYANXX:5:505267"
"F144C1bP003","GS_C1b","NRCRI","F144C1bP003:CABJYANXX:5:505301"
"F165C1bP013","GS_C1b","NRCRI","F165C1bP013:CABJYANXX:7:505550"
"F83C1bP004","GS_C1b","NRCRI","F83C1bP004:CABJYANXX:3:505110"
"F65C1bP003","GS_C1b","NRCRI","F65C1bP003:CABJYANXX:2:504992"
"F158C1bP009","GS_C1b","NRCRI","F158C1bP009:CABJYANXX:6:505466"
"F6C1bP011","GS_C1b","NRCRI","F6C1bP011:CABV7ANXX:4:503818"
"F130C1bP001","GS_C1b","NRCRI","F130C1bP001:CA7RRANXX:4:499933"
"F121C1bP002","GS_C1b","NRCRI","F121C1bP002:CA7RRANXX:4:499875"
"F56C1bP020","GS_C1b","NRCRI","F56C1bP020:CABV7ANXX:8:504792"
"F3C1bP023","GS_C1b","NRCRI","F3C1bP023:CA7RRANXX:2:499737"
"F7C1bP019","GS_C1b","NRCRI","F7C1bP019:CABV7ANXX:4:503846"
"F134C1bP010","GS_C1b","NRCRI","F134C1bP010:CABJYANXX:5:505231"
"F136C1bP008","GS_C1b","NRCRI","F136C1bP008:CABJYANXX:5:505246"
"F106C1bP001","GS_C1b","NRCRI","F106C1bP001:CA7RRANXX:3:499807"
"F153C1bP003","GS_C1b","NRCRI","F153C1bP003:CA7RRANXX:5:499976"
"F153C1bP011","GS_C1b","NRCRI","F153C1bP011:CA7RRANXX:5:499984"
"F136C1bP005","GS_C1b","NRCRI","F136C1bP005:CABJYANXX:5:505243"
"F68C1bP008","GS_C1b","NRCRI","F68C1bP008:CABJYANXX:2:505020"
"F59C1bP007","GS_C1b","NRCRI","F59C1bP007:CABJYANXX:1:504857"
"F58C1bP010","GS_C1b","NRCRI","F58C1bP010:CABJYANXX:1:504847"
"F10C1bP011","GS_C1b","NRCRI","F10C1bP011:CABV7ANXX:5:503884"
"F3C1bP017","GS_C1b","NRCRI","F3C1bP017:CA7RRANXX:2:499731"
"F152C1bP014","GS_C1b","NRCRI","F152C1bP014:CA7RRANXX:5:499965"
"F73C1bP003","GS_C1b","NRCRI","F73C1bP003:CABJYANXX:3:505044"
"F56C1bP014","GS_C1b","NRCRI","F56C1bP014:CABV7ANXX:8:504786"
"F87C1bP004","GS_C1b","NRCRI","F87C1bP004:CABJYANXX:4:505126"
"F30C1bP022","GS_C1b","NRCRI","F30C1bP022:CABV7ANXX:6:504621"
"F60C1bP011","GS_C1b","NRCRI","F60C1bP011:CABJYANXX:1:504869"
"F83C1bP001","GS_C1b","NRCRI","F83C1bP001:CABJYANXX:3:505107"
"F61C1bP013","GS_C1b","NRCRI","F61C1bP013:CABJYANXX:1:504882"
"F91C1bP007","GS_C1b","NRCRI","F91C1bP007:CABJYANXX:4:505207"
"F16C1bP007","GS_C1b","NRCRI","F16C1bP007:CABV7ANXX:5:503954"
"F104C1bP004","GS_C1b","NRCRI","F104C1bP004:CA7RRANXX:3:499801"
"F18C1bP004","GS_C1b","NRCRI","F18C1bP004:CABV7ANXX:5:503971"
"F5C1bP007","GS_C1b","NRCRI","F5C1bP007:CABV7ANXX:4:503799"
"F64C1bP051","GS_C1b","NRCRI","F64C1bP051:CABJYANXX:2:504972"
"F60C1bP007","GS_C1b","NRCRI","F60C1bP007:CABJYANXX:1:504864"
"F62C1bP008","GS_C1b","NRCRI","F62C1bP008:CABJYANXX:1:504892"
"F5C1bP009","GS_C1b","NRCRI","F5C1bP009:CABV7ANXX:4:503801"
"F154C1bP034","GS_C1b","NRCRI","F154C1bP034:CABJYANXX:6:505440"
"F144C1bP009","GS_C1b","NRCRI","F144C1bP009:CABJYANXX:5:505307"
"F2C1bP036","GS_C1b","NRCRI","F2C1bP036:CA7RRANXX:2:499702"
"F59C1bP004","GS_C1b","NRCRI","F59C1bP004:CABJYANXX:1:504854"
"F2C1bP004","GS_C1b","NRCRI","F2C1bP004:CA7RRANXX:2:499670"
"F17C1bP004","GS_C1b","NRCRI","F17C1bP004:CABV7ANXX:5:503958"
"F87C1bP002","GS_C1b","NRCRI","F87C1bP002:CABJYANXX:3:505124"
"F66C1bP003","GS_C1b","NRCRI","F66C1bP003:CABJYANXX:2:505000"
"F60C1bP009","GS_C1b","NRCRI","F60C1bP009:CABJYANXX:1:504867"
"F7C1bP028","GS_C1b","NRCRI","F7C1bP028:CABV7ANXX:4:503855"
"F64C1bP030","GS_C1b","NRCRI","F64C1bP030:CABJYANXX:2:504951"
"F141C1bP008","GS_C1b","NRCRI","F141C1bP008:CABJYANXX:5:505286"
"F61C1bP007","GS_C1b","NRCRI","F61C1bP007:CABJYANXX:1:504876"
"F32C1bP005","GS_C1b","NRCRI","F32C1bP005:CABV7ANXX:6:504639"
"F87C1bP005","GS_C1b","NRCRI","F87C1bP005:CABJYANXX:4:505127"
"F100C1bP002","GS_C1b","NRCRI","F100C1bP002:CA7RRANXX:3:499790"
"F88C1bP007","GS_C1b","NRCRI","F88C1bP007:CABJYANXX:4:505140"
"F91C1bP004","GS_C1b","NRCRI","F91C1bP004:CABJYANXX:4:505204"
"F62C1bP003","GS_C1b","NRCRI","F62C1bP003:CABJYANXX:1:504887"
"F11C1bP021","GS_C1b","NRCRI","F11C1bP021:CABV7ANXX:5:503912"
"F55C1bP039","GS_C1b","NRCRI","F55C1bP039:CABV7ANXX:8:504772"
"F31C1bP006","GS_C1b","NRCRI","F31C1bP006:CABV7ANXX:6:504634"
"F152C1bP022","GS_C1b","NRCRI","F152C1bP022:CA7RRANXX:5:499972"
"F153C1bP055","GS_C1b","NRCRI","F153C1bP055:CA7RRANXX:5:500029"
"F89C1bP003","GS_C1b","NRCRI","F89C1bP003:CABJYANXX:4:505173"
"F168C1bP003","GS_C1b","NRCRI","F168C1bP003:CABJYANXX:7:505568"
"F60C1bP001","GS_C1b","NRCRI","F60C1bP001:CABJYANXX:1:504858"
"F122C1bP001","GS_C1b","NRCRI","F122C1bP001:CA7RRANXX:4:499884"
"F98C1BP001","GS_C1b","NRCRI","F98C1BP001:CA7RRANXX:3:499772"
"F156C1bP009","GS_C1b","NRCRI","F156C1bP009:CABJYANXX:6:505453"
"F71C1bP007","GS_C1b","NRCRI","F71C1bP007:CABJYANXX:3:505039"
"F121C1bP008","GS_C1b","NRCRI","F121C1bP008:CA7RRANXX:4:499881"
"F67C1bP001","GS_C1b","NRCRI","F67C1bP001:CABJYANXX:2:505004"
"F124C1bP002","GS_C1b","NRCRI","F124C1bP002:CA7RRANXX:4:499903"
"F107C1bP004","GS_C1b","NRCRI","F107C1bP004:CA7RRANXX:3:499812"
"F61C1bP008","GS_C1b","NRCRI","F61C1bP008:CABJYANXX:1:504877"
"F96C1bP005","GS_C1b","NRCRI","F96C1bP005:CA7RRANXX:3:499763"
"F56C1bP006","GS_C1b","NRCRI","F56C1bP006:CABV7ANXX:8:504778"
"F153C1bP025","GS_C1b","NRCRI","F153C1bP025:CA7RRANXX:5:499998"
"F34C1bP005","GS_C1b","NRCRI","F34C1bP005:CABV7ANXX:7:504654"
"F144C1bP002","GS_C1b","NRCRI","F144C1bP002:CABJYANXX:5:505299"
"F46C1bP002","GS_C1b","NRCRI","F46C1bP002:CABV7ANXX:7:504711"
"F121C1bP009","GS_C1b","NRCRI","F121C1bP009:CA7RRANXX:4:499882"
"F89C1bP016","GS_C1b","NRCRI","F89C1bP016:CABJYANXX:4:505186"
"F147C1bP001","GS_C1b","NRCRI","F147C1bP001:CABJYANXX:5:505313"
"F88C1bP015","GS_C1b","NRCRI","F88C1bP015:CABJYANXX:4:505148"
"F18C1bP005","GS_C1b","NRCRI","F18C1bP005:CABV7ANXX:5:503972"
"F75C1bP021","GS_C1b","NRCRI","F75C1bP021:CABJYANXX:3:505081"
"F40C1bP006","GS_C1b","NRCRI","F40C1bP006:CABV7ANXX:7:504694"
"F49C1bP001","GS_C1b","NRCRI","F49C1bP001:CABV7ANXX:7:504719"
"F1C1bP010","GS_C1b","NRCRI","F1C1bP010:CA7RRANXX:2:499663"
"F34C1bP007","GS_C1b","NRCRI","F34C1bP007:CABV7ANXX:7:504656"
"F161C1bP003","GS_C1b","NRCRI","F161C1bP003:CABJYANXX:6:505504"
"F64C1bP038","GS_C1b","NRCRI","F64C1bP038:CABJYANXX:2:504959"
"F34C1bP006","GS_C1b","NRCRI","F34C1bP006:CABV7ANXX:7:504655"
"F57C1bP013","GS_C1b","NRCRI","F57C1bP013:CABV7ANXX:8:504834"
"F2C1bP047","GS_C1b","NRCRI","F2C1bP047:CA7RRANXX:2:499713"
"F120C1bP001","GS_C1b","NRCRI","F120C1bP001:CA7RRANXX:4:499862"
"F91C1bP002","GS_C1b","NRCRI","F91C1bP002:CABJYANXX:4:505202"
"F128C1bP009","GS_C1b","NRCRI","F128C1bP009:CA7RRANXX:4:499928"
"F75C1bP018","GS_C1b","NRCRI","F75C1bP018:CABJYANXX:3:505078"
"F7C1bP016","GS_C1b","NRCRI","F7C1bP016:CABV7ANXX:4:503843"
"F100C1bP004","GS_C1b","NRCRI","F100C1bP004:CA7RRANXX:3:499792"
"F5C1bP014","GS_C1b","NRCRI","F5C1bP014:CABV7ANXX:4:503806"
"F40C1bP004","GS_C1b","NRCRI","F40C1bP004:CABV7ANXX:7:504692"
"F27C1bP007","GS_C1b","NRCRI","F27C1bP007:CABV7ANXX:6:504583"
"F169C1bP001","GS_C1b","NRCRI","F169C1bP001:CABJYANXX:7:505579"
"F160C1bP006","GS_C1b","NRCRI","F160C1bP006:CABJYANXX:6:505500"
"F55C1bP024","GS_C1b","NRCRI","F55C1bP024:CABV7ANXX:8:504757"
"F56C1bP019","GS_C1b","NRCRI","F56C1bP019:CABV7ANXX:8:504791"
"F17C1bP005","GS_C1b","NRCRI","F17C1bP005:CABV7ANXX:5:503959"
"F39C1bP003","GS_C1b","NRCRI","F39C1bP003:CABV7ANXX:7:504687"
"F30C1bP007","GS_C1b","NRCRI","F30C1bP007:CABV7ANXX:6:504606"
"F153C1bP034","GS_C1b","NRCRI","F153C1bP034:CA7RRANXX:5:500008"
"F61C1bP006","GS_C1b","NRCRI","F61C1bP006:CABJYANXX:1:504875"
"F66C1bP004","GS_C1b","NRCRI","F66C1bP004:CABJYANXX:2:505001"
"F55C1bP006","GS_C1b","NRCRI","F55C1bP006:CABV7ANXX:7:504739"
"F103C1bP001","GS_C1b","NRCRI","F103C1bP001:CA7RRANXX:3:499797"
"F75C1bP002","GS_C1b","NRCRI","F75C1bP002:CABJYANXX:3:505062"
"F21C1bP004","GS_C1b","NRCRI","F21C1bP004:CABV7ANXX:6:504565"
"F134C1bP013","GS_C1b","NRCRI","F134C1bP013:CABJYANXX:5:505234"
"F158C1bP007","GS_C1b","NRCRI","F158C1bP007:CABJYANXX:6:505464"
"F2C1bP010","GS_C1b","NRCRI","F2C1bP010:CA7RRANXX:2:499676"
"F164C1bP006","GS_C1b","NRCRI","F164C1bP006:CABJYANXX:7:505534"
"F73C1bP005","GS_C1b","NRCRI","F73C1bP005:CABJYANXX:3:505046"
"F30C1bP004","GS_C1b","NRCRI","F30C1bP004:CABV7ANXX:6:504602"
"F61C1bP005","GS_C1b","NRCRI","F61C1bP005:CABJYANXX:1:504874"
"F2C1bP031","GS_C1b","NRCRI","F2C1bP031:CA7RRANXX:2:499697"
"F88C1bP004","GS_C1b","NRCRI","F88C1bP004:CABJYANXX:4:505136"
"F6C1bP014","GS_C1b","NRCRI","F6C1bP014:CABV7ANXX:4:503821"
